throughput	time
284.033	2019-08-28T08:57:40.000Z
3285.667	2019-08-28T08:58:10.000Z
125.034	2019-08-28T08:58:40.000Z
5063.166	2019-08-28T08:59:10.000Z
1115.2	2019-08-28T08:59:40.000Z
1915.367	2019-08-28T09:00:10.000Z
76.567	2019-08-28T09:00:40.000Z
1596.2	2019-08-28T09:01:10.000Z
6923	2019-08-28T09:01:40.000Z
1654.3	2019-08-28T09:02:10.000Z
502.6	2019-08-28T09:02:40.000Z
3103.133	2019-08-28T09:03:10.000Z
751.933	2019-08-28T09:03:40.000Z
1533.7	2019-08-28T09:04:10.000Z
716.133	2019-08-28T09:04:40.000Z
1265.8	2019-08-28T09:05:10.000Z
4540.866	2019-08-28T09:05:40.000Z
1410.7	2019-08-28T09:06:10.000Z
4463.1	2019-08-28T09:06:40.000Z
6711.733	2019-08-28T09:07:10.000Z
55877.9	2019-08-28T09:07:40.000Z
56312.933	2019-08-28T09:08:10.000Z
56387.767	2019-08-28T09:08:40.000Z
55680.4	2019-08-28T09:09:10.000Z
58051.367	2019-08-28T09:09:40.000Z
56923.7	2019-08-28T09:10:10.000Z
55399.6	2019-08-28T09:10:40.000Z
56626.566	2019-08-28T09:11:10.000Z
38185.1	2019-08-28T09:11:40.000Z
1955.5	2019-08-28T09:12:10.000Z
45330.067	2019-08-28T09:12:40.000Z
52191.933	2019-08-28T09:13:10.000Z
57546.934	2019-08-28T09:13:40.000Z
56267.467	2019-08-28T09:14:10.000Z
56475.366	2019-08-28T09:14:40.000Z
57243.366	2019-08-28T09:15:10.000Z
60515.366	2019-08-28T09:15:40.000Z
55622.4	2019-08-28T09:16:10.000Z
54657.267	2019-08-28T09:16:40.000Z
4426.133	2019-08-28T09:17:10.000Z
46108	2019-08-28T09:17:40.000Z
55515.233	2019-08-28T09:18:10.000Z
53568.467	2019-08-28T09:18:40.000Z
56524.767	2019-08-28T09:19:10.000Z
56540.5	2019-08-28T09:19:40.000Z
54431.066	2019-08-28T09:20:10.000Z
55916.8	2019-08-28T09:20:40.000Z
54741	2019-08-28T09:21:10.000Z
49178.433	2019-08-28T09:21:40.000Z
397.233	2019-08-28T09:22:10.000Z
1907.634	2019-08-28T09:22:40.000Z
1110.3	2019-08-28T09:23:10.000Z
2327.534	2019-08-28T09:23:40.000Z
7327.767	2019-08-28T09:24:10.000Z
4610.3	2019-08-28T09:24:40.000Z
226.8	2019-08-28T09:25:10.000Z
1829.634	2019-08-28T09:25:40.000Z
110.833	2019-08-28T09:26:10.000Z
1510.567	2019-08-28T09:26:40.000Z
1182.866	2019-08-28T09:27:10.000Z
1719.6	2019-08-28T09:27:40.000Z
2155.934	2019-08-28T09:28:10.000Z
2620.367	2019-08-28T09:28:40.000Z
353.433	2019-08-28T09:29:10.000Z
2129.967	2019-08-28T09:29:40.000Z
2057.134	2019-08-28T09:30:10.000Z
6998.767	2019-08-28T09:30:40.000Z
191.567	2019-08-28T09:31:10.000Z
1560.433	2019-08-28T09:31:40.000Z
328.867	2019-08-28T09:32:10.000Z
3863.7	2019-08-28T09:32:40.000Z
372.3	2019-08-28T09:33:10.000Z
1629.267	2019-08-28T09:33:40.000Z
73.033	2019-08-28T09:34:10.000Z
6836.967	2019-08-28T09:34:40.000Z
30.166	2019-08-28T09:35:10.000Z
1504.333	2019-08-28T09:35:40.000Z
33.833	2019-08-28T09:36:10.000Z
1939.167	2019-08-28T09:36:40.000Z
770.367	2019-08-28T09:37:10.000Z
3828.7	2019-08-28T09:37:40.000Z
77.1	2019-08-28T09:38:10.000Z
1631.266	2019-08-28T09:38:40.000Z
1611.767	2019-08-28T09:39:10.000Z
36753.5	2019-08-28T09:39:40.000Z
49718.3	2019-08-28T09:40:10.000Z
57208.634	2019-08-28T09:40:40.000Z
55819.833	2019-08-28T09:41:10.000Z
55085.167	2019-08-28T09:41:40.000Z
54560.1	2019-08-28T09:42:10.000Z
55274.367	2019-08-28T09:42:40.000Z
62273.4	2019-08-28T09:43:10.000Z
61930.9	2019-08-28T09:43:40.000Z
55127.166	2019-08-28T09:44:10.000Z
34744.033	2019-08-28T09:44:40.000Z
756.833	2019-08-28T09:45:10.000Z
51339.033	2019-08-28T09:45:40.000Z
62953.833	2019-08-28T09:46:10.000Z
56028.4	2019-08-28T09:46:40.000Z
55806.367	2019-08-28T09:47:10.000Z
55986.466	2019-08-28T09:47:40.000Z
55597.3	2019-08-28T09:48:10.000Z
56394.6	2019-08-28T09:48:40.000Z
55745.734	2019-08-28T09:49:10.000Z
56044.333	2019-08-28T09:49:40.000Z
55924.8	2019-08-28T09:50:10.000Z
55328.9	2019-08-28T09:50:40.000Z
56521.633	2019-08-28T09:51:10.000Z
55727.633	2019-08-28T09:51:40.000Z
56338.033	2019-08-28T09:52:10.000Z
55033	2019-08-28T09:52:40.000Z
57395.666	2019-08-28T09:53:10.000Z
55109.1	2019-08-28T09:53:40.000Z
56886.967	2019-08-28T09:54:10.000Z
57021.366	2019-08-28T09:54:40.000Z
56662.5	2019-08-28T09:55:10.000Z
55957.933	2019-08-28T09:55:40.000Z
55813.6	2019-08-28T09:56:10.000Z
56406.2	2019-08-28T09:56:40.000Z
57796.633	2019-08-28T09:57:10.000Z
55864.166	2019-08-28T09:57:40.000Z
56885.967	2019-08-28T09:58:10.000Z
56205.4	2019-08-28T09:58:40.000Z
56149.967	2019-08-28T09:59:10.000Z
56921.533	2019-08-28T09:59:40.000Z
55766.7	2019-08-28T10:00:10.000Z
55783.633	2019-08-28T10:00:40.000Z
61555.4	2019-08-28T10:01:10.000Z
61051.733	2019-08-28T10:01:40.000Z
64147.2	2019-08-28T10:02:10.000Z
62403.567	2019-08-28T10:02:40.000Z
76130.4	2019-08-28T10:03:10.000Z
60731.767	2019-08-28T10:03:40.000Z
63314.8	2019-08-28T10:04:10.000Z
58622.266	2019-08-28T10:04:40.000Z
57745.3	2019-08-28T10:05:10.000Z
56931.633	2019-08-28T10:05:40.000Z
57458.4	2019-08-28T10:06:10.000Z
56261.6	2019-08-28T10:06:40.000Z
57358.633	2019-08-28T10:07:10.000Z
56275.166	2019-08-28T10:07:40.000Z
57445.5	2019-08-28T10:08:10.000Z
56235.1	2019-08-28T10:08:40.000Z
57500.334	2019-08-28T10:09:10.000Z
59323.8	2019-08-28T10:09:40.000Z
66267.1	2019-08-28T10:10:10.000Z
77658.5	2019-08-28T10:10:40.000Z
68280.267	2019-08-28T10:11:10.000Z
58260.434	2019-08-28T10:11:40.000Z
59316.433	2019-08-28T10:12:10.000Z
62450.233	2019-08-28T10:12:40.000Z
56668.933	2019-08-28T10:13:10.000Z
57144.9	2019-08-28T10:13:40.000Z
55105.7	2019-08-28T10:14:10.000Z
59367.6	2019-08-28T10:14:40.000Z
56238.5	2019-08-28T10:15:10.000Z
62954.433	2019-08-28T10:15:40.000Z
58529.734	2019-08-28T10:16:10.000Z
55012.033	2019-08-28T10:16:40.000Z
54656.633	2019-08-28T10:17:10.000Z
56393.367	2019-08-28T10:17:40.000Z
56512.433	2019-08-28T10:18:10.000Z
55243.1	2019-08-28T10:18:40.000Z
55615.234	2019-08-28T10:19:10.000Z
56073.6	2019-08-28T10:19:40.000Z
55238.733	2019-08-28T10:20:10.000Z
57220.3	2019-08-28T10:20:40.000Z
61585.8	2019-08-28T10:21:10.000Z
55654.5	2019-08-28T10:21:40.000Z
55128.967	2019-08-28T10:22:10.000Z
56385.9	2019-08-28T10:22:40.000Z
56681.8	2019-08-28T10:23:10.000Z
58032.334	2019-08-28T10:23:40.000Z
54663.934	2019-08-28T10:24:10.000Z
59456.067	2019-08-28T10:24:40.000Z
57795.733	2019-08-28T10:25:10.000Z
55140.3	2019-08-28T10:25:40.000Z
54014.1	2019-08-28T10:26:10.000Z
53556.367	2019-08-28T10:26:40.000Z
53131.467	2019-08-28T10:27:10.000Z
53841.567	2019-08-28T10:27:40.000Z
54004.433	2019-08-28T10:28:10.000Z
53665.9	2019-08-28T10:28:40.000Z
53581.366	2019-08-28T10:29:10.000Z
54676.5	2019-08-28T10:29:40.000Z
52883	2019-08-28T10:30:10.000Z
59686.267	2019-08-28T10:30:40.000Z
53071.166	2019-08-28T10:31:10.000Z
54101.267	2019-08-28T10:31:40.000Z
52953.967	2019-08-28T10:32:10.000Z
53608.767	2019-08-28T10:32:40.000Z
53182.034	2019-08-28T10:33:10.000Z
54563.467	2019-08-28T10:33:40.000Z
52662.667	2019-08-28T10:34:10.000Z
53971.067	2019-08-28T10:34:40.000Z
53181.567	2019-08-28T10:35:10.000Z
53605.933	2019-08-28T10:35:40.000Z
52594.433	2019-08-28T10:36:10.000Z
54117.6	2019-08-28T10:36:40.000Z
53223.833	2019-08-28T10:37:10.000Z
53996.1	2019-08-28T10:37:40.000Z
48721.967	2019-08-28T10:38:10.000Z
53289.2	2019-08-28T10:38:40.000Z
53165.066	2019-08-28T10:39:10.000Z
54567.933	2019-08-28T10:39:40.000Z
54805.167	2019-08-28T10:40:10.000Z
57185.433	2019-08-28T10:40:40.000Z
53438.234	2019-08-28T10:41:10.000Z
57900.167	2019-08-28T10:41:40.000Z
55528.766	2019-08-28T10:42:10.000Z
65376.934	2019-08-28T10:42:40.000Z
20133.867	2019-08-28T10:43:10.000Z
3414.067	2019-08-28T10:43:40.000Z
548.233	2019-08-28T10:44:10.000Z
2200.633	2019-08-28T10:44:40.000Z
682.233	2019-08-28T10:45:10.000Z
2982	2019-08-28T10:45:40.000Z
6721.267	2019-08-28T10:46:10.000Z
1322.733	2019-08-28T10:46:40.000Z
1000.933	2019-08-28T10:47:10.000Z
1195.8	2019-08-28T10:47:40.000Z
2003.033	2019-08-28T10:48:10.000Z
1504.466	2019-08-28T10:48:40.000Z
10550.5	2019-08-28T10:49:10.000Z
42884.6	2019-08-28T10:49:40.000Z
55051.5	2019-08-28T10:50:10.000Z
55831.767	2019-08-28T10:50:40.000Z
54623.8	2019-08-28T10:51:10.000Z
54964.533	2019-08-28T10:51:40.000Z
55449.367	2019-08-28T10:52:10.000Z
55221.734	2019-08-28T10:52:40.000Z
59241.7	2019-08-28T10:53:10.000Z
58626.9	2019-08-28T10:53:40.000Z
55866.667	2019-08-28T10:54:10.000Z
57127.967	2019-08-28T10:54:40.000Z
34592.333	2019-08-28T10:55:10.000Z
549	2019-08-28T10:55:40.000Z
2203.9	2019-08-28T10:56:10.000Z
89.833	2019-08-28T10:56:40.000Z
2061	2019-08-28T10:57:10.000Z
94.966	2019-08-28T10:57:40.000Z
3477.3	2019-08-28T10:58:10.000Z
122.533	2019-08-28T10:58:40.000Z
14821.4	2019-08-28T10:59:10.000Z
492.9	2019-08-28T10:59:40.000Z
10642.2	2019-08-28T11:00:10.000Z
212.034	2019-08-28T11:00:40.000Z
1641.833	2019-08-28T11:01:10.000Z
7150.8	2019-08-28T11:01:40.000Z
5699.034	2019-08-28T11:02:10.000Z
7893.667	2019-08-28T11:02:40.000Z
19085.667	2019-08-28T11:03:10.000Z
9844.133	2019-08-28T11:03:40.000Z
5800.367	2019-08-28T11:04:10.000Z
1997.967	2019-08-28T11:04:40.000Z
2062.6	2019-08-28T11:05:10.000Z
1208.034	2019-08-28T11:05:40.000Z
13119.8	2019-08-28T11:06:10.000Z
16622.4	2019-08-28T11:06:40.000Z
6008.9	2019-08-28T11:07:10.000Z
2811	2019-08-28T11:07:40.000Z
4976.934	2019-08-28T11:08:10.000Z
15304.634	2019-08-28T11:08:40.000Z
12548.7	2019-08-28T11:09:10.000Z
4447.733	2019-08-28T11:09:40.000Z
4991.933	2019-08-28T11:10:10.000Z
4813.067	2019-08-28T11:10:40.000Z
5757.267	2019-08-28T11:11:10.000Z
2514	2019-08-28T11:11:40.000Z
4096.633	2019-08-28T11:12:10.000Z
3180.2	2019-08-28T11:12:40.000Z
19107.533	2019-08-28T11:13:10.000Z
12504.733	2019-08-28T11:13:40.000Z
6685.8	2019-08-28T11:14:10.000Z
1316.3	2019-08-28T11:14:40.000Z
12128.467	2019-08-28T11:15:10.000Z
6248.266	2019-08-28T11:15:40.000Z
2694.2	2019-08-28T11:16:10.000Z
1769.2	2019-08-28T11:16:40.000Z
2140.733	2019-08-28T11:17:10.000Z
1322.833	2019-08-28T11:17:40.000Z
1106	2019-08-28T11:18:10.000Z
1460.734	2019-08-28T11:18:40.000Z
359.866	2019-08-28T11:19:10.000Z
3804.033	2019-08-28T11:19:40.000Z
941.433	2019-08-28T11:20:10.000Z
22036.4	2019-08-28T11:20:40.000Z
14177.933	2019-08-28T11:21:10.000Z
6890.2	2019-08-28T11:21:40.000Z
11028.9	2019-08-28T11:22:10.000Z
9325.7	2019-08-28T11:22:40.000Z
1366.966	2019-08-28T11:23:10.000Z
2558.567	2019-08-28T11:23:40.000Z
674.267	2019-08-28T11:24:10.000Z
7995.1	2019-08-28T11:24:40.000Z
1164	2019-08-28T11:25:10.000Z
2662.434	2019-08-28T11:25:40.000Z
881.166	2019-08-28T11:26:10.000Z
1658.167	2019-08-28T11:26:40.000Z
89.067	2019-08-28T11:27:10.000Z
1505.8	2019-08-28T11:27:40.000Z
1895.5	2019-08-28T11:28:10.000Z
1969	2019-08-28T11:28:40.000Z
370.6	2019-08-28T11:29:10.000Z
1493.8	2019-08-28T11:29:40.000Z
855.634	2019-08-28T11:30:10.000Z
7291.9	2019-08-28T11:30:40.000Z
132.4	2019-08-28T11:31:10.000Z
1904.533	2019-08-28T11:31:40.000Z
90.566	2019-08-28T11:32:10.000Z
9606.3	2019-08-28T11:32:40.000Z
18732.866	2019-08-28T11:33:10.000Z
46709.333	2019-08-28T11:33:40.000Z
56918.567	2019-08-28T11:34:10.000Z
57341.434	2019-08-28T11:34:40.000Z
55031.433	2019-08-28T11:35:10.000Z
58996.5	2019-08-28T11:35:40.000Z
51299.6	2019-08-28T11:36:10.000Z
5559.433	2019-08-28T11:36:40.000Z
1442.033	2019-08-28T11:37:10.000Z
1328.933	2019-08-28T11:37:40.000Z
30540.266	2019-08-28T11:38:10.000Z
66968.867	2019-08-28T11:38:40.000Z
55324.3	2019-08-28T11:39:10.000Z
62554.667	2019-08-28T11:39:40.000Z
55872.967	2019-08-28T11:40:10.000Z
56163.5	2019-08-28T11:40:40.000Z
57682.067	2019-08-28T11:41:10.000Z
50263.233	2019-08-28T11:41:40.000Z
3276.233	2019-08-28T11:42:10.000Z
1450.366	2019-08-28T11:42:40.000Z
1992.7	2019-08-28T11:43:10.000Z
2140.367	2019-08-28T11:43:40.000Z
1968.6	2019-08-28T11:44:10.000Z
4701.267	2019-08-28T11:44:40.000Z
22788.866	2019-08-28T11:45:10.000Z
32139.7	2019-08-28T11:45:40.000Z
31712.6	2019-08-28T11:46:10.000Z
244.4	2019-08-28T11:46:40.000Z
1707.967	2019-08-28T11:47:10.000Z
44771.2	2019-08-28T11:47:40.000Z
68856.1	2019-08-28T11:48:10.000Z
60288.166	2019-08-28T11:48:40.000Z
55932.334	2019-08-28T11:49:10.000Z
53588	2019-08-28T11:49:40.000Z
50199.967	2019-08-28T11:50:10.000Z
52828.467	2019-08-28T11:50:40.000Z
53737.566	2019-08-28T11:51:10.000Z
51935.167	2019-08-28T11:51:40.000Z
46421.133	2019-08-28T11:52:10.000Z
10485.9	2019-08-28T11:52:40.000Z
1915.767	2019-08-28T11:53:10.000Z
710.134	2019-08-28T11:53:40.000Z
1760.8	2019-08-28T11:54:10.000Z
3427.433	2019-08-28T11:54:40.000Z
6412.034	2019-08-28T11:55:10.000Z
215.934	2019-08-28T11:55:40.000Z
7215.4	2019-08-28T11:56:10.000Z
637.267	2019-08-28T11:56:40.000Z
3829.434	2019-08-28T11:57:10.000Z
1066.033	2019-08-28T11:57:40.000Z
7465.267	2019-08-28T11:58:10.000Z
1764	2019-08-28T11:58:40.000Z
2203.533	2019-08-28T11:59:10.000Z
730.033	2019-08-28T11:59:40.000Z
9316.067	2019-08-28T12:00:10.000Z
994.967	2019-08-28T12:00:40.000Z
1830.9	2019-08-28T12:01:10.000Z
419.1	2019-08-28T12:01:40.000Z
1775.367	2019-08-28T12:02:10.000Z
12851.167	2019-08-28T12:02:40.000Z
59274.866	2019-08-28T12:03:10.000Z
47683.467	2019-08-28T12:03:40.000Z
56178.467	2019-08-28T12:04:10.000Z
70052.5	2019-08-28T12:04:40.000Z
55673.7	2019-08-28T12:05:10.000Z
57855.5	2019-08-28T12:05:40.000Z
62274.766	2019-08-28T12:06:10.000Z
34022.933	2019-08-28T12:06:40.000Z
1023.866	2019-08-28T12:07:10.000Z
1106.2	2019-08-28T12:07:40.000Z
708.1	2019-08-28T12:08:10.000Z
2207.7	2019-08-28T12:08:40.000Z
663.833	2019-08-28T12:09:10.000Z
2089.233	2019-08-28T12:09:40.000Z
2767.1	2019-08-28T12:10:10.000Z
3627.367	2019-08-28T12:10:40.000Z
491.866	2019-08-28T12:11:10.000Z
2861.3	2019-08-28T12:11:40.000Z
108.7	2019-08-28T12:12:10.000Z
2424.067	2019-08-28T12:12:40.000Z
1828.3	2019-08-28T12:13:10.000Z
1755.266	2019-08-28T12:13:40.000Z
150.966	2019-08-28T12:14:10.000Z
2273.734	2019-08-28T12:14:40.000Z
39.933	2019-08-28T12:15:10.000Z
7009.434	2019-08-28T12:15:40.000Z
514.267	2019-08-28T12:16:10.000Z
1892.4	2019-08-28T12:16:40.000Z
9414.766	2019-08-28T12:17:10.000Z
1697.4	2019-08-28T12:17:40.000Z
9588.733	2019-08-28T12:18:10.000Z
11872.5	2019-08-28T12:18:40.000Z
9273.966	2019-08-28T12:19:10.000Z
2879.066	2019-08-28T12:19:40.000Z
118.033	2019-08-28T12:20:10.000Z
25546.767	2019-08-28T12:20:40.000Z
31847.667	2019-08-28T12:21:10.000Z
3922.5	2019-08-28T12:21:40.000Z
521.7	2019-08-28T12:22:10.000Z
2209.967	2019-08-28T12:22:40.000Z
659.366	2019-08-28T12:23:10.000Z
1490.833	2019-08-28T12:23:40.000Z
399.066	2019-08-28T12:24:10.000Z
3980.034	2019-08-28T12:24:40.000Z
1110.934	2019-08-28T12:25:10.000Z
3128.266	2019-08-28T12:25:40.000Z
286.966	2019-08-28T12:26:10.000Z
1266.4	2019-08-28T12:26:40.000Z
473.333	2019-08-28T12:27:10.000Z
1016.033	2019-08-28T12:27:40.000Z
836.7	2019-08-28T12:28:10.000Z
3008.567	2019-08-28T12:28:40.000Z
1390.734	2019-08-28T12:29:10.000Z
1602.767	2019-08-28T12:29:40.000Z
57959.267	2019-08-28T12:30:10.000Z
20757.066	2019-08-28T12:30:40.000Z
36669.1	2019-08-28T12:31:10.000Z
15753.167	2019-08-28T12:31:40.000Z
9365.5	2019-08-28T12:32:10.000Z
3853.433	2019-08-28T12:32:40.000Z
2392.9	2019-08-28T12:33:10.000Z
126.767	2019-08-28T12:33:40.000Z
2101.267	2019-08-28T12:34:10.000Z
1156.834	2019-08-28T12:34:40.000Z
2180.7	2019-08-28T12:35:10.000Z
1540.033	2019-08-28T12:35:40.000Z
1871	2019-08-28T12:36:10.000Z
204.233	2019-08-28T12:36:40.000Z
1854.3	2019-08-28T12:37:10.000Z
102.567	2019-08-28T12:37:40.000Z
78704.033	2019-08-28T12:38:10.000Z
90554.567	2019-08-28T12:38:40.000Z
74380.933	2019-08-28T12:39:10.000Z
60012.534	2019-08-28T12:39:40.000Z
58936.7	2019-08-28T12:40:10.000Z
59051.267	2019-08-28T12:40:40.000Z
59246.1	2019-08-28T12:41:10.000Z
58089.633	2019-08-28T12:41:40.000Z
57322.467	2019-08-28T12:42:10.000Z
36634.933	2019-08-28T12:42:40.000Z
66285.166	2019-08-28T12:43:10.000Z
68690.8	2019-08-28T12:43:40.000Z
78369.634	2019-08-28T12:44:10.000Z
67242.267	2019-08-28T12:44:40.000Z
63132.7	2019-08-28T12:45:10.000Z
57929.867	2019-08-28T12:45:40.000Z
63979.867	2019-08-28T12:46:10.000Z
47768.267	2019-08-28T12:46:40.000Z
74946.3	2019-08-28T12:47:10.000Z
62839.966	2019-08-28T12:47:40.000Z
56556.2	2019-08-28T12:48:10.000Z
61055.8	2019-08-28T12:48:40.000Z
69682.8	2019-08-28T12:49:10.000Z
63840.734	2019-08-28T12:49:40.000Z
59860.133	2019-08-28T12:50:10.000Z
59797.166	2019-08-28T12:50:40.000Z
39307.9	2019-08-28T12:51:10.000Z
43010.434	2019-08-28T12:51:40.000Z
59692.234	2019-08-28T12:52:10.000Z
61505.7	2019-08-28T12:52:40.000Z
57610.234	2019-08-28T12:53:10.000Z
57832.166	2019-08-28T12:53:40.000Z
57060.167	2019-08-28T12:54:10.000Z
62663.2	2019-08-28T12:54:40.000Z
59646.434	2019-08-28T12:55:10.000Z
57003	2019-08-28T12:55:40.000Z
58688.333	2019-08-28T12:56:10.000Z
56365.634	2019-08-28T12:56:40.000Z
56324.167	2019-08-28T12:57:10.000Z
55463.1	2019-08-28T12:57:40.000Z
57128.333	2019-08-28T12:58:10.000Z
55585.266	2019-08-28T12:58:40.000Z
53992.434	2019-08-28T12:59:10.000Z
57460.4	2019-08-28T12:59:40.000Z
56512.767	2019-08-28T13:00:10.000Z
63911.633	2019-08-28T13:00:40.000Z
53610.433	2019-08-28T13:01:10.000Z
29946.133	2019-08-28T13:01:40.000Z
43735.467	2019-08-28T13:02:10.000Z
6659.033	2019-08-28T13:02:40.000Z
617.333	2019-08-28T13:03:10.000Z
4994.966	2019-08-28T13:03:40.000Z
30002.6	2019-08-28T13:04:10.000Z
4053.8	2019-08-28T13:04:40.000Z
266.233	2019-08-28T13:05:10.000Z
3024.533	2019-08-28T13:05:40.000Z
189.933	2019-08-28T13:06:10.000Z
15860.7	2019-08-28T13:06:40.000Z
279.833	2019-08-28T13:07:10.000Z
1681.867	2019-08-28T13:07:40.000Z
239.5	2019-08-28T13:08:10.000Z
1987.767	2019-08-28T13:08:40.000Z
252.434	2019-08-28T13:09:10.000Z
23384.133	2019-08-28T13:09:40.000Z
31147.6	2019-08-28T13:10:10.000Z
6756.866	2019-08-28T13:10:40.000Z
1919.267	2019-08-28T13:11:10.000Z
41766	2019-08-28T13:11:40.000Z
59359.934	2019-08-28T13:12:10.000Z
58982.7	2019-08-28T13:12:40.000Z
65330.833	2019-08-28T13:13:10.000Z
42812.034	2019-08-28T13:13:40.000Z
57727.433	2019-08-28T13:14:10.000Z
60846.9	2019-08-28T13:14:40.000Z
53266.634	2019-08-28T13:15:10.000Z
30721.6	2019-08-28T13:15:40.000Z
51783.534	2019-08-28T13:16:10.000Z
56958.934	2019-08-28T13:16:40.000Z
814.233	2019-08-28T13:17:10.000Z
1797.7	2019-08-28T13:17:40.000Z
25420.533	2019-08-28T13:18:10.000Z
59828.366	2019-08-28T13:18:40.000Z
56926.9	2019-08-28T13:19:10.000Z
54914.366	2019-08-28T13:19:40.000Z
56095.6	2019-08-28T13:20:10.000Z
28883.067	2019-08-28T13:20:40.000Z
770.267	2019-08-28T13:21:10.000Z
771.167	2019-08-28T13:21:40.000Z
896.9	2019-08-28T13:22:10.000Z
679.3	2019-08-28T13:22:40.000Z
977.633	2019-08-28T13:23:10.000Z
39.633	2019-08-28T13:23:40.000Z
1562.5	2019-08-28T13:24:10.000Z
751	2019-08-28T13:24:40.000Z
30324.733	2019-08-28T13:25:10.000Z
56525.833	2019-08-28T13:25:40.000Z
56767.7	2019-08-28T13:26:10.000Z
62794.333	2019-08-28T13:26:40.000Z
55583	2019-08-28T13:27:10.000Z
66560.967	2019-08-28T13:27:40.000Z
55364.633	2019-08-28T13:28:10.000Z
405.267	2019-08-28T13:28:40.000Z
1702.167	2019-08-28T13:29:10.000Z
86172.9	2019-08-28T13:29:40.000Z
53923.267	2019-08-28T13:30:10.000Z
28051.433	2019-08-28T13:30:40.000Z
56953.334	2019-08-28T13:31:10.000Z
50114.934	2019-08-28T13:31:40.000Z
20653.166	2019-08-28T13:32:10.000Z
1940.167	2019-08-28T13:32:40.000Z
46175.633	2019-08-28T13:33:10.000Z
33617.534	2019-08-28T13:33:40.000Z
18661.367	2019-08-28T13:34:10.000Z
71128.8	2019-08-28T13:34:40.000Z
27473	2019-08-28T13:35:10.000Z
2420.1	2019-08-28T13:35:40.000Z
2094.466	2019-08-28T13:36:10.000Z
1078.4	2019-08-28T13:36:40.000Z
1649.3	2019-08-28T13:37:10.000Z
23031.533	2019-08-28T13:37:40.000Z
2438.2	2019-08-28T13:38:10.000Z
1919.333	2019-08-28T13:38:40.000Z
10136.733	2019-08-28T13:39:10.000Z
5101.067	2019-08-28T13:39:40.000Z
25599.267	2019-08-28T13:40:10.000Z
2412.867	2019-08-28T13:40:40.000Z
14653.467	2019-08-28T13:41:10.000Z
13130.667	2019-08-28T13:41:40.000Z
14784.234	2019-08-28T13:42:10.000Z
5259.067	2019-08-28T13:42:40.000Z
4716.4	2019-08-28T13:43:10.000Z
628.2	2019-08-28T13:43:40.000Z
2373.734	2019-08-28T13:44:10.000Z
1267.367	2019-08-28T13:44:40.000Z
2849.266	2019-08-28T13:45:10.000Z
7084.6	2019-08-28T13:45:40.000Z
32922.633	2019-08-28T13:46:10.000Z
33608.066	2019-08-28T13:46:40.000Z
1378.233	2019-08-28T13:47:10.000Z
773.4	2019-08-28T13:47:40.000Z
2865.533	2019-08-28T13:48:10.000Z
34812.7	2019-08-28T13:48:40.000Z
45000.533	2019-08-28T13:49:10.000Z
26646.134	2019-08-28T13:49:40.000Z
39382.3	2019-08-28T13:50:10.000Z
22678.933	2019-08-28T13:50:40.000Z
70745.7	2019-08-28T13:51:10.000Z
64017.7	2019-08-28T13:51:40.000Z
62835.834	2019-08-28T13:52:10.000Z
50708.4	2019-08-28T13:52:40.000Z
48113.367	2019-08-28T13:53:10.000Z
10475.767	2019-08-28T13:53:40.000Z
28114.4	2019-08-28T13:54:10.000Z
35141.7	2019-08-28T13:54:40.000Z
50172.366	2019-08-28T13:55:10.000Z
